id,Arabic,Hindi,Urdu,Other_Indic_languages,Speak_only_English,Spanish_or_Spanish_Creole,French_Patois_Cajun,French_Creole,Italian,Portuguese_or_Portuguese_Creole,German,Yiddish,Other_West_Germanic_languages,Scandinavian_languages,Greek,Russian,Polish,Serbo_Croatian,Other_Slavic_languages,Armenian,Persian,Gujarati,Other_Indo_European_languages,Chinese,Japanese,Korean,Mon_Khmer_Cambodian,Hmong,Thai,Laotian,Vietnamese,Other_Asian_languages,Tagalog,Other_Pacific_Island_languages,Navajo,Other_Native_North_American_languages,Hungarian,Hebrew,African_languages,Other_and_unspecified_languages
1400000US36081043701,0,114,0,51,849,2141,12,0,47,0,6,8,0,0,29,8,0,12,8,7,0,19,134,48,0,16,0,0,0,0,0,7,18,0,0,0,22,0,0,0
1400000US36081043702,0,64,64,190,1721,2853,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,0,0,0,61,0,0,0,0,0,48,0
1400000US36081043900,0,0,0,65,369,3190,23,23,45,0,0,0,0,0,0,16,0,0,0,0,0,0,130,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081044000,0,0,0,129,2974,383,113,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1400000US36081044301,0,0,0,0,573,2093,8,0,5,0,0,0,0,0,0,0,0,21,9,0,0,0,63,359,9,202,0,0,0,0,0,0,36,0,0,0,0,0,8,0
1400000US36081044302,0,0,0,163,588,1920,348,0,0,0,0,0,0,0,0,0,0,0,0,59,64,0,44,998,0,40,0,0,0,0,0,115,54,115,0,0,0,0,0,0
1400000US36081044400,11,6,0,371,1184,856,18,67,0,0,0,0,0,0,0,10,0,0,0,0,0,0,14,9,0,12,0,0,0,0,0,9,0,0,0,0,0,71,0,0
1400000US36081044601,0,0,0,411,841,1469,111,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081044602,0,0,65,1270,1560,1084,180,135,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,60,22,0,0,0,0,0,46,0
1400000US36081044800,0,164,254,666,688,348,14,116,0,0,5,0,0,0,37,0,0,0,0,0,14,0,0,6,45,0,0,0,0,0,0,0,52,0,0,0,0,0,13,0
1400000US36081045000,0,122,29,463,319,298,4,0,0,26,7,0,0,0,154,0,0,21,0,0,0,0,0,68,5,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0
1400000US36081045200,58,32,5,163,345,106,27,21,9,0,0,12,0,0,0,29,8,0,7,0,0,0,0,9,0,22,0,0,0,0,0,18,19,0,0,0,0,4,11,0
1400000US36081045400,0,104,112,2070,1209,210,0,22,0,0,0,0,0,0,25,0,0,10,0,0,0,0,35,22,0,0,18,0,0,0,0,0,381,0,0,0,19,0,0,0
1400000US36081045500,162,0,129,0,5512,2662,420,256,2,30,23,0,0,13,0,840,262,0,0,0,156,0,0,55,0,0,0,0,0,0,0,124,84,44,0,0,0,5,1256,0
1400000US36081045600,0,84,0,378,417,32,0,10,0,0,3,0,0,0,0,16,0,0,0,0,0,0,0,107,8,8,0,0,0,0,0,29,261,11,0,0,0,0,0,0
1400000US36081045700,51,0,0,8,356,816,66,0,0,0,8,0,0,0,16,20,0,0,8,0,0,0,8,1070,0,0,0,0,0,0,0,175,310,74,0,0,0,0,0,0
1400000US36081045800,0,84,192,483,570,284,50,0,0,0,8,0,0,0,0,0,8,0,0,0,10,0,4,88,0,0,0,0,5,0,0,54,42,9,0,0,0,0,5,0
1400000US36081045900,0,0,54,46,461,1731,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1315,0,0,0,0,49,0,21,62,167,8,0,0,0,0,0,0
1400000US36081046000,38,0,100,1325,1531,1709,137,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,62,0,0,0,0,0,0,0,35,151,0,0,0,0,0,13,0
1400000US36081046100,0,0,0,68,277,1145,0,0,0,0,0,0,0,0,76,0,0,0,0,0,28,0,135,1003,0,0,0,0,0,0,0,229,139,0,0,0,0,0,0,0
1400000US36081046200,0,0,151,1619,2325,2936,121,96,26,30,0,9,0,0,39,11,10,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,268,0,0,0,4,75,0,0
1400000US36081046300,8,93,72,141,220,1864,25,11,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,553,0,0,0,0,7,0,0,153,24,24,0,0,0,0,0,0
1400000US36081046400,0,5,29,48,676,304,39,63,9,16,0,0,0,0,80,25,0,16,0,0,5,0,0,118,0,0,0,0,0,0,0,0,74,0,0,22,0,0,9,0
1400000US36081046500,0,0,0,80,97,3355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,144,7,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0
1400000US36081046600,45,60,1,909,1329,367,66,85,33,0,9,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,79,163,0,0,0,0,0,55,0
1400000US36081046700,24,0,0,416,355,3956,15,15,0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,1185,0,0,0,0,0,0,0,267,26,0,0,0,0,0,0,0
1400000US36081046800,0,30,156,487,1381,762,15,24,0,23,0,0,0,0,24,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,74,8,228,0,0,0,0,0,0,0
1400000US36081046900,62,29,42,441,914,4322,0,94,0,11,0,0,0,0,0,0,0,0,15,0,0,0,0,690,0,350,0,0,31,0,50,59,717,10,0,0,0,0,0,0
1400000US36081047000,37,0,0,358,2001,515,0,10,0,0,0,0,30,0,22,0,0,10,0,0,0,0,0,46,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0
1400000US36081047100,10,27,76,709,352,821,0,0,0,0,0,0,10,0,0,0,7,0,0,0,0,184,0,978,20,0,0,0,56,0,0,125,222,378,0,59,0,0,0,0
1400000US36081047200,156,22,182,209,1689,427,69,115,48,0,9,0,0,0,1,32,0,0,0,0,32,0,37,75,0,103,0,0,26,0,0,20,317,0,0,0,0,0,60,0
1400000US36081047300,8,39,133,216,539,708,63,0,40,14,16,8,0,0,80,18,89,8,16,0,0,0,8,895,0,99,0,0,0,0,0,44,325,34,0,0,0,0,0,0
1400000US36081047500,130,20,107,379,383,1257,11,1,27,0,0,0,0,0,0,0,0,0,11,0,66,0,0,1123,77,108,0,0,151,0,0,161,477,19,0,0,0,0,0,0
1400000US36081047600,0,0,8,85,608,222,34,5,0,67,0,0,7,0,16,13,0,0,0,0,8,0,0,115,0,0,0,0,0,0,0,25,34,0,0,0,0,23,0,0
1400000US36081047800,0,47,240,137,2584,970,55,507,15,0,0,18,0,0,0,0,91,0,0,37,16,0,0,37,0,28,0,0,0,0,0,0,428,0,0,0,1,107,0,0
1400000US36081047900,0,0,162,37,933,803,34,1,15,0,29,0,0,0,0,0,21,0,0,0,0,0,15,1943,0,552,51,0,0,0,25,771,373,90,0,0,0,0,0,0
1400000US36081048000,5,14,39,255,1289,557,77,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,31,341,0,0,0,0,0,28,0
1400000US36081048100,0,20,85,1200,889,2480,0,9,22,0,0,33,0,0,41,0,0,0,0,0,0,23,0,1110,0,318,0,0,34,0,0,33,0,81,0,0,0,0,0,0
1400000US36081048200,0,9,0,18,933,448,27,10,11,13,0,0,0,0,0,6,0,0,0,0,0,0,0,22,0,1,0,0,0,0,0,0,22,0,0,0,0,0,58,0
1400000US36081048300,0,0,0,553,503,1745,0,0,23,8,7,0,0,0,28,23,22,0,0,0,0,0,0,403,16,230,0,0,19,0,0,165,54,86,0,0,0,0,0,11
1400000US36081048400,8,0,38,33,3390,448,59,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,17,80,273,0,0,0,0,0,80,9
1400000US36081048500,9,28,187,521,655,865,0,0,0,0,0,0,0,0,0,0,0,9,0,0,32,0,0,957,0,207,0,0,378,0,0,18,292,241,0,0,0,0,0,0
1400000US36081048900,24,0,0,39,237,408,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,614,0,56,0,0,3,0,0,80,41,0,0,0,0,0,0,0
1400000US36081049200,0,89,0,187,2520,675,107,299,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,50,157,0,0,0,0,0,8,0
1400000US36081049301,18,0,0,0,711,378,0,14,42,23,0,0,0,0,44,0,109,5,23,0,0,0,6,362,0,57,0,0,0,0,37,0,34,0,0,0,0,0,0,0
1400000US36081049302,0,0,0,0,1196,339,8,13,97,0,14,6,0,0,55,7,162,0,0,16,0,0,109,82,0,13,0,0,0,0,0,0,30,0,0,0,0,0,0,0
1400000US36081049500,24,0,0,0,632,392,0,0,44,13,0,0,0,0,13,0,58,0,0,13,0,0,22,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081049600,0,74,42,271,1696,456,16,122,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,6,0,0,0,0,0,0,0,6,154,22,0,0,0,0,0,0
1400000US36081049700,0,0,76,0,1031,459,0,0,52,0,0,0,0,0,0,8,113,0,0,20,0,0,0,644,0,0,0,0,0,0,0,0,38,29,0,0,26,0,0,0
1400000US36081049900,0,108,0,121,922,742,0,0,34,0,14,0,0,0,129,0,117,16,0,0,0,0,13,2127,0,150,0,0,21,0,0,44,318,58,0,0,0,19,0,0
1400000US36081050000,0,0,0,0,3080,287,34,667,8,1,0,0,0,0,0,7,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0
1400000US36081050201,0,0,0,0,1146,48,0,115,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,89,0
1400000US36081050202,0,0,0,0,898,46,16,35,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,385,0
1400000US36081050400,0,0,0,0,1718,132,18,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1400000US36081050500,82,16,0,44,533,268,11,0,0,0,0,0,0,0,13,0,60,0,57,0,0,0,37,208,0,23,0,0,0,0,26,14,0,0,0,0,0,0,0,0
1400000US36081050600,0,0,0,0,1504,103,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
1400000US36081050700,44,0,0,0,1561,584,15,0,144,0,20,12,0,0,10,29,108,0,99,9,0,41,20,641,0,36,0,0,0,0,51,0,11,0,0,0,30,0,0,0
1400000US36081050800,0,0,0,0,1283,45,51,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,81,0
1400000US36081051000,0,0,0,0,1178,95,72,170,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
1400000US36081051100,20,16,0,10,993,258,0,0,5,0,5,0,0,0,18,0,283,33,0,18,0,0,0,97,0,0,0,0,0,0,0,24,18,0,0,0,0,0,0,0
1400000US36081051200,0,0,0,0,1972,332,37,457,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0
1400000US36081051300,42,0,0,0,563,316,30,0,93,0,0,0,0,0,10,53,226,0,0,0,0,0,11,439,0,91,0,0,0,0,0,0,21,0,0,0,0,0,0,0
1400000US36081051500,11,0,27,0,1487,340,14,0,34,0,0,0,0,0,0,0,255,0,0,0,0,0,112,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081051600,0,0,0,0,1345,200,47,137,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1400000US36081051700,19,20,0,0,711,341,0,0,0,0,0,0,0,0,9,18,391,4,0,0,0,0,39,28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1400000US36081051800,1,0,0,0,1902,163,21,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,108,0
1400000US36081052000,0,0,0,0,1464,60,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0
1400000US36081052100,0,0,0,0,751,202,0,19,32,0,0,0,0,0,0,0,242,0,37,0,0,0,0,12,0,0,0,0,0,0,0,62,45,0,0,0,0,0,14,0
1400000US36081052200,0,0,0,0,1615,111,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081052400,0,0,0,0,1219,157,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0
1400000US36081052500,17,0,0,0,528,452,0,0,38,4,10,0,0,0,16,2,348,5,0,0,0,0,15,26,0,57,0,0,0,0,0,0,21,23,0,0,10,0,0,0
1400000US36081052600,0,0,0,0,1538,60,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,21,0
1400000US36081052800,0,0,0,16,1170,47,19,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0
1400000US36081053000,0,0,0,0,1755,38,19,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0
1400000US36081053100,0,0,0,0,901,642,0,0,19,0,15,0,0,0,0,10,684,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0
1400000US36081053200,0,0,0,0,1528,23,7,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081053401,0,12,9,0,1288,109,22,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0
1400000US36081053500,0,0,0,34,256,780,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
1400000US36081053601,0,0,0,7,1562,89,12,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
1400000US36081053800,0,0,0,0,1184,41,51,257,0,0,0,0,0,0,0,15,0,0,0,0,0,0,7,0,0,57,0,0,0,0,0,22,0,0,0,0,0,0,2,0
1400000US36081053900,45,0,0,0,1452,1522,0,0,86,0,12,0,0,0,7,0,198,0,34,0,0,0,11,215,0,23,0,0,0,0,0,27,413,13,0,0,0,0,0,0
1400000US36081054000,10,0,43,0,2552,400,125,896,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,17,0
1400000US36081054200,0,97,21,283,3123,1117,58,449,0,37,0,0,0,0,0,0,31,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,338,0,0,9,0,0,0,0
1400000US36081054500,8,0,0,9,1296,1578,0,0,50,0,0,0,0,0,0,0,186,0,8,0,8,0,125,101,0,40,0,0,0,0,17,63,0,0,0,0,0,0,0,0
1400000US36081054700,18,41,30,0,1004,2794,7,0,15,0,0,0,0,0,0,0,32,0,0,0,0,0,0,382,16,0,0,0,0,0,0,40,0,0,0,0,15,0,0,0
1400000US36081054800,31,20,30,278,1256,251,21,232,0,0,0,0,0,0,0,4,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,32,69,0,0,0,0,0,15,0
1400000US36081054900,164,0,87,0,1795,1923,6,0,5,0,13,0,0,0,0,0,298,9,0,0,0,0,141,221,76,1,0,0,0,0,36,112,0,0,0,0,0,0,0,0
1400000US36081055100,42,0,0,107,2261,1373,0,0,0,12,10,0,0,0,0,0,268,11,47,0,0,0,312,177,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,15
1400000US36081055200,0,97,43,243,1465,374,71,298,8,15,0,0,0,0,0,16,0,0,0,0,0,79,14,8,22,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0
1400000US36081055300,0,0,0,138,776,1126,0,0,15,0,22,0,0,0,0,0,0,0,0,0,0,0,0,109,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081055400,0,47,55,195,825,514,9,266,5,6,7,0,0,0,31,0,12,0,0,0,0,10,0,62,0,0,0,0,0,0,0,101,136,0,0,0,0,0,0,0
1400000US36081055500,0,0,0,0,773,1077,0,0,0,0,17,0,0,0,0,14,207,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081055600,0,177,22,180,1068,501,12,41,5,0,0,0,0,0,0,5,20,6,0,0,0,0,0,122,0,0,0,0,40,0,0,37,195,5,0,0,0,0,0,0
1400000US36081055700,127,0,0,48,952,1607,0,0,0,0,16,0,0,0,0,23,290,126,55,0,0,0,145,187,23,40,0,0,0,0,0,18,0,0,0,0,14,0,0,0
1400000US36081055800,0,62,0,111,857,477,0,74,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,105,21,0,0,0,0,0,8,0
1400000US36081055900,0,0,0,0,482,849,0,0,23,0,0,0,0,0,0,0,40,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056000,0,68,5,52,768,245,65,52,10,13,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,9,90,0,0,0,0,0,0,0
1400000US36081056100,0,0,0,0,103,28,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081056200,41,26,0,0,405,646,21,36,4,17,0,0,0,0,14,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,33,67,0,0,0,0,0,154,0
1400000US36081056400,23,0,58,41,607,418,36,89,1,57,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,21,0,0
1400000US36081056500,0,0,0,0,518,936,0,0,0,0,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0
1400000US36081056600,0,0,60,31,700,610,49,175,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,19,0,105,0,0,0,0,0,30,0,0,0,0,0,0,7,0
1400000US36081056700,0,0,11,0,2335,1221,0,0,83,0,18,0,0,0,0,8,122,0,0,0,0,0,40,29,0,0,0,0,0,0,0,45,34,0,0,0,0,0,0,0
1400000US36081056800,85,0,0,0,2134,626,299,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,27,0,0,0,0,7,103,0
1400000US36081057700,35,8,25,185,1642,832,0,0,27,0,10,0,11,0,0,0,591,95,28,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1400000US36081057900,11,0,0,0,744,348,0,0,120,0,6,0,0,0,0,0,48,29,76,0,0,0,119,42,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
1400000US36081058000,0,0,0,43,2382,247,140,513,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0
1400000US36081058100,15,0,0,0,818,1043,95,0,163,0,38,0,0,0,0,0,269,16,16,0,0,6,149,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0
1400000US36081058200,19,0,0,0,3304,338,43,1379,4,0,3,0,75,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1400000US36081058300,25,0,0,0,1285,911,16,0,41,0,74,0,0,0,0,7,407,0,16,0,0,0,163,68,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0
1400000US36081058500,0,0,0,0,1612,1351,0,0,81,0,40,0,24,0,8,0,562,92,33,0,0,0,258,262,8,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
1400000US36081058700,38,0,0,0,1214,308,0,0,71,0,115,0,0,0,0,30,549,146,0,23,0,0,187,220,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
1400000US36081058900,55,0,0,0,1308,1189,0,0,42,0,35,0,0,0,0,0,626,87,104,0,9,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,8
1400000US36081059000,0,0,0,0,1190,112,46,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0
1400000US36081059100,13,0,0,0,1903,1303,0,0,25,0,15,0,0,0,0,0,865,0,0,0,0,12,27,62,0,33,0,0,0,0,0,16,60,0,0,0,0,0,0,0
1400000US36081059200,0,0,0,9,946,50,10,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1400000US36081059300,45,0,0,46,1292,570,0,0,166,0,76,0,0,0,0,0,602,111,91,0,0,0,435,62,0,0,0,0,0,0,47,0,45,0,0,0,7,0,0,0
1400000US36081059400,0,0,0,0,1312,67,38,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
1400000US36081059500,46,0,0,0,1637,1134,0,10,131,0,59,0,0,0,0,0,743,37,39,0,1,0,75,43,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081059600,0,0,0,0,1369,7,34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
1400000US36081059800,0,0,0,0,1170,125,21,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,68,0,0,0,0,0,82,0
1400000US36081059900,23,0,19,0,720,303,1,0,41,0,10,0,0,0,0,0,126,26,0,0,0,0,0,37,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1400000US36081060000,0,0,0,0,803,92,24,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060100,0,0,0,0,939,441,0,0,33,0,12,0,0,0,12,0,296,0,67,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060300,0,0,0,0,935,424,0,0,136,0,29,0,0,0,0,0,62,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0
1400000US36081060600,0,0,0,0,960,88,56,125,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1400000US36081060701,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081060800,0,0,0,0,1196,8,56,159,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0
1400000US36081061000,0,0,0,0,1452,25,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
1400000US36081061200,0,0,0,0,1297,43,55,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
1400000US36081061301,0,0,0,98,2371,956,16,0,48,0,32,0,0,0,0,50,1171,21,0,0,0,0,319,192,0,0,0,0,0,0,0,4,39,30,0,0,0,0,13,0
1400000US36081061302,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081061400,0,0,0,0,1046,98,43,138,0,0,6,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081061601,0,0,0,0,1674,134,68,320,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,14,0
1400000US36081061602,0,0,0,0,906,50,13,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081061800,0,0,8,0,1537,30,6,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0
1400000US36081061900,0,0,0,0,1802,762,7,0,347,0,28,0,0,0,0,0,45,0,0,0,0,0,35,0,0,11,0,0,0,0,5,0,25,0,0,0,0,0,0,0
1400000US36081062000,0,0,0,0,950,69,14,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0
1400000US36081062100,0,0,16,9,1612,369,21,0,204,0,13,0,0,0,0,0,96,0,0,0,0,0,71,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062200,0,0,0,0,1287,68,60,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062300,37,0,0,0,1107,317,0,0,83,0,10,0,0,0,0,0,170,13,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1400000US36081062400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062500,19,0,0,0,1445,196,0,0,102,1,31,0,0,0,5,33,216,46,15,28,0,0,18,14,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081062600,0,0,0,0,2392,122,101,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0
1400000US36081062700,31,0,0,0,1248,763,21,0,200,0,29,0,0,0,0,48,286,47,8,0,0,0,21,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1400000US36081062900,0,0,0,0,2065,345,0,0,47,9,42,0,0,0,0,0,141,47,0,0,0,0,93,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0
1400000US36081063000,63,0,0,0,1413,35,19,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081063200,0,0,0,0,1836,50,38,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,5,0,0,0,0,0,0,0,0,0,0,0,4,8,0
1400000US36081063301,25,0,0,0,851,269,0,0,73,0,34,0,0,0,0,0,20,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081063302,0,0,0,0,972,228,0,0,120,0,17,0,0,0,8,14,19,0,15,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081063500,12,0,0,0,1631,484,0,0,212,0,113,0,0,0,0,0,15,34,0,0,0,0,31,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US36081063700,0,0,173,0,1694,678,0,0,59,0,141,0,0,0,14,49,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
